G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
0,0,0,0,-48.06921196,-27.87996842,70.45803426,0.412654647,-0.591771828,0.179117181
0,0,0,0,-47.24008666,-28.77390698,70.52337521,0.419515655,-0.589488986,0.169973332
0,0,0,0,-46.40235772,-29.66082584,70.57309277,0.426272199,-0.587061293,0.160789094
0,0,0,0,-45.55623153,-30.54050614,70.60717448,0.432922613,-0.584489347,0.151566734
0,0,0,0,-44.70191658,-31.41273084,70.62561177,0.439465256,-0.581773782,0.142308527
0,0,0,0,-43.83962335,-32.27728472,70.62839991,0.445898514,-0.57891527,0.133016756
0,0,0,0,-42.96956432,-33.13395446,70.61553806,0.452220799,-0.575914515,0.123693716
0,0,0,0,-42.09195387,-33.98252867,70.58702921,0.458430552,-0.572772257,0.114341705
0,0,0,0,-41.20700823,-34.82279798,70.54288022,0.464526241,-0.569489272,0.104963031
0,0,0,0,-40.31494547,-35.65455506,70.48310183,0.470506362,-0.56606637,0.095560008
0,0,0,0,-39.4159854,-36.47759466,70.4077086,0.476369438,-0.562504394,0.086134956
0,0,0,0,-38.51034952,-37.29171372,70.31671896,0.482114025,-0.558804225,0.0766902
0,0,0,0,-37.59826099,-38.09671136,70.21015521,0.487738704,-0.554966775,0.06722807
0,0,0,0,-36.67994457,-38.89238894,70.08804346,0.493242088,-0.55099299,0.057750902
0,0,0,0,-35.75562655,-39.67855014,69.95041367,0.498622819,-0.546883851,0.048261032
0,0,0,0,-34.82553469,-40.45500097,69.79729963,0.50387957,-0.542640372,0.038760803
0,0,0,0,-33.88989819,-41.22154985,69.62873894,0.509011043,-0.5382636,0.029252558
0,0,0,0,-32.9489476,-41.97800764,69.44477303,0.514015972,-0.533754615,0.019738643
0,0,0,0,-32.00291481,-42.72418768,69.24544711,0.518893124,-0.529114529,0.010221405
0,0,0,0,-31.05203293,-43.45990587,69.0308102,0.523641293,-0.524344487,0.000703193
0,0,0,0,-30.0965363,-44.18498065,68.80091508,0.52825931,-0.519445665,-0.008813645
0,0,0,0,-29.13666036,-44.89923313,68.55581831,0.532746034,-0.514419273,-0.018326761
0,0,0,0,-28.17264168,-45.60248707,68.29558019,0.53710036,-0.509266551,-0.027833808
0,0,0,0,-27.2047178,-46.29456894,68.02026476,0.541321211,-0.50398877,-0.037332441
0,0,0,0,-26.23312726,-46.97530797,67.72993978,0.545407548,-0.498587232,-0.046820316
0,0,0,0,-25.25810949,-47.64453619,67.42467671,0.549358361,-0.493063269,-0.056295092
0,0,0,0,-24.27990477,-48.30208847,67.10455071,0.553172677,-0.487418245,-0.065754432
0,0,0,0,-23.29875417,-48.94780257,66.76964058,0.556849554,-0.481653553,-0.075196002
0,0,0,0,-22.31489947,-49.58151915,66.42002879,0.560388086,-0.475770614,-0.084617471
0,0,0,0,-21.32858314,-50.20308185,66.05580143,0.563787398,-0.469770881,-0.094016517
0,0,0,0,-20.34004823,-50.8123373,65.67704821,0.567046653,-0.463655833,-0.10339082
0,0,0,0,-19.34953838,-51.40913517,65.28386239,0.570165046,-0.457426979,-0.112738067
0,0,0,0,-18.35729767,-51.99332819,64.87634083,0.573141808,-0.451085856,-0.122055952
0,0,0,0,-17.36357063,-52.56477223,64.4545839,0.575976205,-0.444634029,-0.131342176
0,0,0,0,-16.36860216,-53.12332627,64.0186955,0.578667537,-0.438073089,-0.140594448
0,0,0,0,-15.37263747,-53.66885249,63.568783,0.581215141,-0.431404656,-0.149810485
0,0,0,0,-14.37592199,-54.20121629,63.10495725,0.583618387,-0.424630374,-0.158988014
0,0,0,0,-13.37870136,-54.72028631,62.62733251,0.585876684,-0.417751914,-0.16812477
0,0,0,0,-12.38122134,-55.22593446,62.13602646,0.587989474,-0.410770975,-0.177218499
0,0,0,0,-11.38372775,-55.71803598,61.63116016,0.589956236,-0.403689278,-0.186266958
0,0,0,0,-10.38646641,-56.19646944,61.112858,0.591776484,-0.39650857,-0.195267914
0,0,0,0,-9.389683094,-56.66111678,60.5812477,0.59344977,-0.389230624,-0.204219146
0,0,0,0,-8.393623446,-57.11186336,60.03646024,0.59497568,-0.381857235,-0.213118446
0,0,0,0,-7.398532938,-57.54859795,59.47862989,0.596353839,-0.374390221,-0.221963618
0,0,0,0,-6.404656802,-57.97121278,58.90789411,0.597583907,-0.366831427,-0.23075248
0,0,0,0,-5.41223997,-58.37960358,58.32439354,0.598665579,-0.359182715,-0.239482864
0,0,0,0,-4.421527015,-58.77366957,57.72827199,0.59959859,-0.351445974,-0.248152616
0,0,0,0,-3.432762087,-59.15331351,57.11967638,0.600382709,-0.343623113,-0.256759596
0,0,0,0,-2.446188858,-59.51844173,56.49875669,0.601017743,-0.335716061,-0.265301682
0,0,0,0,-1.462050458,-59.86896413,55.86566595,0.601503535,-0.327726769,-0.273776765
0,0,0,0,-0.480589417,-60.20479421,55.2205602,0.601839965,-0.31965721,-0.282182755
0,0,0,0,0.497952396,-60.5258491,54.56359845,0.602026951,-0.311509372,-0.290517578
0,0,0,0,1.473333833,-60.83204959,53.89494262,0.602064446,-0.303285268,-0.298779178
0,0,0,0,2.445314524,-61.12332012,53.21475751,0.601952441,-0.294986926,-0.306965516
0,0,0,0,3.413654939,-61.3995888,52.52321079,0.601690965,-0.286616393,-0.315074572
0,0,0,0,4.378116448,-61.66078747,51.82047292,0.601280081,-0.278175734,-0.323104347
0,0,0,0,5.338461374,-61.90685167,51.10671711,0.600719891,-0.269667033,-0.331052858
0,0,0,0,6.294453059,-62.13772068,50.3821193,0.600010534,-0.261092389,-0.338918145
0,0,0,0,7.245855918,-62.35333754,49.6468581,0.599152184,-0.252453917,-0.346698267
0,0,0,0,8.192435498,-62.55364902,48.90111477,0.598145053,-0.243753748,-0.354391305
0,0,0,0,9.133958536,-62.73860571,48.14507314,0.59698939,-0.234994029,-0.361995361
0,0,0,0,10.07019302,-62.90816196,47.37891956,0.595685481,-0.226176922,-0.369508559
0,0,0,0,11.00090823,-63.06227592,46.60284292,0.594233647,-0.217304602,-0.376929045
0,0,0,0,11.92587483,-63.20090957,45.81703453,0.592634246,-0.208379257,-0.384254988
0,0,0,0,12.84486488,-63.32402868,45.0216881,0.590887672,-0.199403091,-0.391484582
0,0,0,0,13.75765193,-63.43160288,44.21699971,0.588994359,-0.190378317,-0.398616041
0,0,0,0,14.66401106,-63.52360561,43.40316773,0.586954771,-0.181307163,-0.405647608
0,0,0,0,15.56371891,-63.60001417,42.58039279,0.584769413,-0.172191866,-0.412577547
0,0,0,0,16.45655381,-63.6608097,41.74887772,0.582438824,-0.163034675,-0.419404148
0,0,0,0,17.34229573,-63.70597718,40.90882753,0.579963579,-0.153837851,-0.426125728
0,0,0,0,18.22072644,-63.73550546,40.06044932,0.577344288,-0.144603661,-0.432740627
0,0,0,0,19.09162948,-63.74938726,39.20395223,0.5745816,-0.135334385,-0.439247215
0,0,0,0,19.95479027,-63.74761914,38.33954744,0.571676194,-0.126032309,-0.445643885
0,0,0,0,20.80999611,-63.73020153,37.46744803,0.568628788,-0.116699728,-0.451929059
0,0,0,0,21.6570363,-63.69713871,36.58786904,0.565440134,-0.107338946,-0.458101188
0,0,0,0,22.49570212,-63.64843884,35.7010273,0.562111018,-0.097952271,-0.464158748
0,0,0,0,23.32578695,-63.58411393,34.80714146,0.558642263,-0.088542019,-0.470100244
0,0,0,0,24.14708626,-63.50417984,33.90643191,0.555034725,-0.079110513,-0.475924212
0,0,0,0,24.9593977,-63.40865628,32.99912071,0.551289292,-0.069660079,-0.481629213
0,0,0,0,25.76252114,-63.29756682,32.08543157,0.547406891,-0.060193049,-0.487213841
0,0,0,0,26.55625871,-63.17093886,31.16558974,0.543388478,-0.050711759,-0.492676718
0,0,0,0,27.34041485,-63.02880363,30.23982203,0.539235045,-0.041218548,-0.498016496
0,0,0,0,28.11479638,-62.8711962,29.30835667,0.534947617,-0.031715759,-0.503231858
0,0,0,0,28.87921252,-62.69815544,28.37142332,0.530527253,-0.022205736,-0.508321517
0,0,0,0,29.63347496,-62.50972405,27.42925299,0.525975042,-0.012690825,-0.513284217
0,0,0,0,30.37739788,-62.3059485,26.48207798,0.521292108,-0.003173374,-0.518118735
0,0,0,0,31.11079802,-62.08687908,25.53013181,0.516479607,0.006344269,-0.522823876
0,0,0,0,31.83349472,-61.85256981,24.5736492,0.511538726,0.015859755,-0.527398482
0,0,0,0,32.54530995,-61.60307852,23.61286598,0.506470685,0.025370737,-0.531841422
0,0,0,0,33.24606837,-61.33846675,22.64801903,0.501276733,0.034874868,-0.536151601
0,0,0,0,33.93559738,-61.05879977,21.67934625,0.495958153,0.044369803,-0.540327956
0,0,0,0,34.61372713,-60.7641466,20.70708647,0.490516257,0.0538532,-0.544369457
0,0,0,0,35.2802906,-60.45457991,19.73147942,0.484952387,0.063322718,-0.548275105
0,0,0,0,35.93512361,-60.13017609,18.75276563,0.479267917,0.072776021,-0.552043939
0,0,0,0,36.57806488,-59.79101516,17.77118644,0.47346425,0.082210778,-0.555675027
0,0,0,0,37.20895606,-59.43718081,16.78698385,0.467542816,0.091624659,-0.559167475
0,0,0,0,37.82764179,-59.06876032,15.80040053,0.461505078,0.101015343,-0.562520421
0,0,0,0,38.43396971,-58.6858446,14.81167975,0.455352525,0.110380512,-0.565733037
0,0,0,0,39.02779049,-58.28852812,13.82106527,0.449086675,0.119717855,-0.568804531
0,0,0,0,39.60895792,-57.87690889,12.82880136,0.442709075,0.12902507,-0.571734145
0,0,0,0,40.17732889,-57.45108847,11.83513267,0.436221298,0.138299859,-0.574521157
0,0,0,0,40.73276345,-57.01117193,10.84030421,0.429624945,0.147539934,-0.577164879
0,0,0,0,41.27512486,-56.55726778,9.84456126,0.422921644,0.156743016,-0.57966466
0,0,0,0,41.80427957,-56.08948803,8.848149339,0.416113048,0.165906834,-0.582019881
0,0,0,0,42.32009733,-55.60794808,7.851314129,0.409200838,0.175029126,-0.584229963
0,0,0,0,42.82245114,-55.11276674,6.854301415,0.402186719,0.184107642,-0.586294361
0,0,0,0,43.31121736,-54.60406617,5.857357025,0.395072421,0.193140142,-0.588212564
0,0,0,0,43.78627567,-54.08197188,4.860726773,0.387859702,0.202124398,-0.5899841
0,0,0,0,44.24750916,-53.54661269,3.864656392,0.380550339,0.211058193,-0.591608532
0,0,0,0,44.69480431,-52.99812068,2.869391479,0.373146137,0.219939322,-0.593085459
0,0,0,0,45.12805104,-52.43663118,1.875177431,0.365648923,0.228765595,-0.594414518
0,0,0,0,45.54714276,-51.86228271,0.882259389,0.358060546,0.237534834,-0.59559538
0,0,0,0,45.95197634,-51.27521697,-0.109117831,0.350382879,0.246244874,-0.596627753
0,0,0,0,46.34245219,-50.67557882,-1.098709789,0.342617817,0.254893568,-0.597511384
0,0,0,0,46.71847426,-50.0635162,-2.086272487,0.334767275,0.26347878,-0.598246055
0,0,0,0,47.07995005,-49.43918011,-3.071562427,0.32683319,0.271998394,-0.598831584
0,0,0,0,47.42679068,-48.80272459,-4.054336674,0.318817521,0.280450307,-0.599267827
0,0,0,0,47.75891084,-48.15430668,-5.03435291,0.310722244,0.288832433,-0.599554677
0,0,0,0,48.07622889,-47.49408635,-6.011369501,0.302549359,0.297142705,-0.599692063
0,0,0,0,48.37866683,-46.82222649,-6.98514555,0.29430088,0.305379072,-0.599679951
0,0,0,0,48.66615031,-46.13889287,-7.955440962,0.285978844,0.313539501,-0.599518345
0,0,0,0,48.9386087,-45.44425408,-8.9220165,0.277585303,0.321621981,-0.599207284
0,0,0,0,49.19597506,-44.7384815,-9.884633845,0.26912233,0.329624516,-0.598746845
0,0,0,0,49.43818618,-44.02174928,-10.84305565,0.260592011,0.337545131,-0.598137143
0,0,0,0,49.6651826,-43.29423423,-11.79704562,0.251996453,0.345381874,-0.597378327
0,0,0,0,49.87690858,-42.55611587,-12.74636852,0.243337775,0.35313281,-0.596470585
0,0,0,0,50.07331218,-41.80757629,-13.69079031,0.234618115,0.360796026,-0.595414141
0,0,0,0,50.25434523,-41.04880019,-14.63007812,0.225839624,0.368369632,-0.594209256
0,0,0,0,50.41996336,-40.27997477,-15.56400037,0.217004467,0.37585176,-0.592856228
0,0,0,0,50.57012598,-39.50128972,-16.4923268,0.208114826,0.383240564,-0.59135539
0,0,0,0,50.70479634,-38.71293717,-17.41482853,0.199172893,0.39053422,-0.589707112
0,0,0,0,50.8239415,-37.91511161,-18.3312781,0.190180875,0.397730928,-0.587911803
0,0,0,0,50.92753235,-37.1080099,-19.24144957,0.18114099,0.404828914,-0.585969904
0,0,0,0,51.01554363,-36.29183117,-20.14511854,0.172055469,0.411826426,-0.583881895
0,0,0,0,51.08795389,-35.46677678,-21.04206221,0.162926555,0.418721737,-0.581648292
0,0,0,0,51.14474558,-34.6330503,-21.93205943,0.153756499,0.425513146,-0.579269645
0,0,0,0,51.18590496,-33.79085744,-22.81489079,0.144547564,0.432198978,-0.576746542
0,0,0,0,51.21142218,-32.94040598,-23.69033862,0.135302022,0.438777584,-0.574079605
0,0,0,0,51.22129121,-32.08190575,-24.5581871,0.126022155,0.445247339,-0.571269493
0,0,0,0,51.21550993,-31.21556856,-25.41822226,0.116710252,0.451606647,-0.568316899
0,0,0,0,51.19408003,-30.34160817,-26.27023206,0.107368611,0.45785394,-0.565222552
0,0,0,0,51.15700711,-29.46024021,-27.11400646,0.097999538,0.463987677,-0.561987215
0,0,0,0,51.10430059,-28.57168212,-27.94933744,0.088605343,0.470006343,-0.558611687
0,0,0,0,51.03597378,-27.67615315,-28.77601906,0.079188345,0.475908455,-0.5550968
0,0,0,0,50.95204381,-26.77387424,-29.59384752,0.069750868,0.481692555,-0.551443423
0,0,0,0,50.85253169,-25.86506801,-30.40262119,0.060295239,0.487357217,-0.547652456
0,0,0,0,50.73746225,-24.94995868,-31.20214069,0.050823793,0.492901043,-0.543724836
0,0,0,0,50.60686419,-24.02877204,-31.99220893,0.041338865,0.498322665,-0.539661531
0,0,0,0,50.46077,-23.10173536,-32.77263113,0.031842798,0.503620746,-0.535463544
0,0,0,0,50.29921604,-22.16907738,-33.5432149,0.022337933,0.508793978,-0.531131911
0,0,0,0,50.12224244,-21.23102821,-34.30377029,0.012826616,0.513841086,-0.526667701
0,0,0,0,49.92989316,-20.28781928,-35.0541098,0.003311193,0.518760823,-0.522072016
0,0,0,0,49.72221595,-19.33968331,-35.79404847,-0.006205986,0.523551976,-0.51734599
0,0,0,0,49.49926234,-18.38685424,-36.52340389,-0.015722575,0.528213363,-0.512490788
0,0,0,0,49.26108763,-17.42956715,-37.24199629,-0.025236224,0.532743834,-0.50750761
0,0,0,0,49.00775088,-16.46805823,-37.94964852,-0.034744587,0.537142271,-0.502397684
0,0,0,0,48.73931488,-15.50256471,-38.64618614,-0.044245317,0.541407589,-0.497162272
0,0,0,0,48.45584614,-14.5333248,-39.33143748,-0.053736071,0.545538736,-0.491802665
0,0,0,0,48.15741491,-13.56057765,-40.00523361,-0.063214505,0.549534692,-0.486320187
0,0,0,0,47.84409511,-12.58456325,-40.66740847,-0.072678282,0.553394471,-0.480716189
0,0,0,0,47.51596432,-11.60552242,-41.31779883,-0.082125066,0.557117122,-0.474992056
0,0,0,0,47.17310381,-10.6236967,-41.95624439,-0.091552527,0.560701725,-0.469149198
0,0,0,0,46.81559845,-9.639328353,-42.58258779,-0.100958338,0.564147397,-0.463189059
0,0,0,0,46.44353674,-8.652660238,-43.19667466,-0.110340178,0.567453286,-0.457113108
0,0,0,0,46.05701078,-7.663935796,-43.79835365,-0.119695733,0.570618579,-0.450922846
0,0,0,0,45.65611621,-6.673398972,-44.38747647,-0.129022694,0.573642493,-0.444619799
0,0,0,0,45.24095225,-5.681294158,-44.96389793,-0.138318759,0.576524282,-0.438205523
0,0,0,0,44.81162162,-4.687866135,-45.52747598,-0.147581636,0.579263236,-0.431681601
0,0,0,0,44.36823053,-3.693360007,-46.07807173,-0.156809037,0.581858679,-0.425049642
0,0,0,0,43.91088868,-2.698021148,-46.6155495,-0.165998688,0.584309971,-0.418311283
0,0,0,0,43.4397092,-1.702095133,-47.13977684,-0.175148319,0.586616506,-0.411468187
0,0,0,0,42.95480862,-0.705827686,-47.65062458,-0.184255674,0.588777716,-0.404522043
0,0,0,0,42.45630689,0.290535386,-48.14796683,-0.193318505,0.590793068,-0.397474563
0,0,0,0,41.94432729,1.286748255,-48.63168105,-0.202334576,0.592662064,-0.390327488
0,0,0,0,41.41899643,2.282565126,-49.10164807,-0.211301662,0.594384243,-0.383082581
0,0,0,0,40.88044421,3.277740305,-49.55775209,-0.220217551,0.59595918,-0.37574163
0,0,0,0,40.3288038,4.272028254,-49.99988075,-0.229080043,0.597386488,-0.368306445
0,0,0,0,39.76421161,5.265183655,-50.42792512,-0.23788695,0.598665813,-0.360778863
0,0,0,0,39.18680722,6.25696147,-50.84177975,-0.246636101,0.59979684,-0.353160739
0,0,0,0,38.59673339,7.247117,-51.24134271,-0.255325336,0.600779291,-0.345453954
0,0,0,0,37.994136,8.235405946,-51.62651558,-0.263952511,0.601612922,-0.337660411
0,0,0,0,37.37916401,9.221584471,-51.99720348,-0.272515498,0.602297528,-0.329782031
0,0,0,0,36.75196946,10.20540926,-52.35331512,-0.281012183,0.602832941,-0.321820758
0,0,0,0,36.11270738,11.18663757,-52.69476281,-0.28944047,0.603219028,-0.313778558
0,0,0,0,35.46153579,12.16502731,-53.02146246,-0.297798279,0.603455694,-0.305657415
0,0,0,0,34.79861563,13.14033708,-53.33333364,-0.306083548,0.60354288,-0.297459332
0,0,0,0,34.12411078,14.11232625,-53.63029956,-0.314294234,0.603480566,-0.289186332
0,0,0,0,33.43818793,15.080755,-53.91228712,-0.322428308,0.603268766,-0.280840458
0,0,0,0,32.74101662,16.0453844,-54.17922691,-0.330483766,0.602907534,-0.272423768
0,0,0,0,32.03276914,17.00597644,-54.43105324,-0.338458619,0.602396958,-0.263938339
0,0,0,0,31.31362055,17.96229411,-54.66770414,-0.346350899,0.601737164,-0.255386264
0,0,0,0,30.58374857,18.91410148,-54.88912138,-0.354158659,0.600928314,-0.246769655
0,0,0,0,29.84333356,19.8611637,-55.0952505,-0.361879973,0.59997061,-0.238090638
0,0,0,0,29.09255851,20.80324711,-55.28604081,-0.369512934,0.598864287,-0.229351353
0,0,0,0,28.33160894,21.74011927,-55.46144541,-0.377055661,0.597609618,-0.220553957
0,0,0,0,27.56067289,22.67154903,-55.62142118,-0.384506291,0.596206912,-0.211700621
0,0,0,0,26.77994087,23.59730657,-55.76592882,-0.391862986,0.594656516,-0.20279353
0,0,0,0,25.98960581,24.5171635,-55.89493283,-0.399123931,0.592958813,-0.193834882
0,0,0,0,25.18986298,25.43089285,-56.00840157,-0.406287335,0.591114221,-0.184826886
0,0,0,0,24.38091001,26.33826919,-56.10630719,-0.413351429,0.589123196,-0.175771767
0,0,0,0,23.56294678,27.23906864,-56.18862572,-0.420314471,0.586986228,-0.166671757
0,0,0,0,22.7361754,28.13306895,-56.255337,-0.427174743,0.584703846,-0.157529103
0,0,0,0,21.90080014,29.02004955,-56.30642474,-0.433930551,0.582276612,-0.148346061
0,0,0,0,21.05702741,29.89979159,-56.34187651,-0.44058023,0.579705125,-0.139124896
0,0,0,0,20.20506569,30.77207802,-56.36168373,-0.447122137,0.576990021,-0.129867884
0,0,0,0,19.34512548,31.63669362,-56.36584167,-0.45355466,0.574131968,-0.120577308
0,0,0,0,18.47741923,32.49342507,-56.35434948,-0.45987621,0.571131672,-0.111255462
0,0,0,0,17.60216133,33.342061,-56.32721016,-0.466085228,0.567989874,-0.101904646
0,0,0,0,16.71956803,34.18239201,-56.28443058,-0.472180181,0.564707348,-0.092527167
0,0,0,0,15.82985738,35.01421078,-56.22602145,-0.478159567,0.561284905,-0.083125338
0,0,0,0,14.93324918,35.83731209,-56.15199736,-0.484021909,0.557723389,-0.07370148
0,0,0,0,14.02996495,36.65149283,-56.06237674,-0.48976576,0.554023679,-0.064257918
0,0,0,0,13.12022786,37.45655215,-55.95718186,-0.495389705,0.550186687,-0.054796983
0,0,0,0,12.20426264,38.25229141,-55.83643885,-0.500892354,0.546213362,-0.045321008
0,0,0,0,11.28229559,39.03851427,-55.70017767,-0.50627235,0.542104682,-0.035832332
0,0,0,0,10.35455448,39.81502677,-55.54843211,-0.511528366,0.537861662,-0.026333297
0,0,0,0,9.421268502,40.58163731,-55.38123977,-0.516659104,0.533485349,-0.016826245
0,0,0,0,8.482668215,41.33815675,-55.19864208,-0.521663299,0.528976823,-0.007313524
0,0,0,0,7.538985494,42.08439844,-55.00068425,-0.526539716,0.524337196,0.00220252
0,0,0,0,6.590453465,42.82017826,-54.7874153,-0.531287151,0.519567612,0.011719539
0,0,0,0,5.637306451,43.54531468,-54.558888,-0.535904434,0.51466925,0.021235184
0,0,0,0,4.679779914,44.25962879,-54.31515893,-0.540390424,0.509643317,0.030747107
0,0,0,0,3.718110397,44.96294435,-54.05628837,-0.544744015,0.504491053,0.040252961
0,0,0,0,2.752535464,45.65508783,-53.78234037,-0.548964132,0.49921373,0.049750402
0,0,0,0,1.783293643,46.33588847,-53.49338268,-0.553049735,0.493812651,0.059237084
0,0,0,0,0.810624368,47.0051783,-53.18948678,-0.556999814,0.488289147,0.068710667
0,0,0,0,-0.165232084,47.66279218,-52.87072781,-0.560813396,0.482644581,0.078168815
0,0,0,0,-1.144034647,48.30856787,-52.53718459,-0.564489539,0.476880348,0.087609192
0,0,0,0,-2.125541529,48.94234604,-52.18893957,-0.568027337,0.470997867,0.097029469
0,0,0,0,-3.109510272,49.56397032,-51.82607886,-0.571425915,0.464998592,0.106427323
0,0,0,0,-4.095697809,50.17328734,-51.44869215,-0.574684436,0.458884003,0.115800434
0,0,0,0,-5.083860526,50.77014678,-51.05687271,-0.577802096,0.452655607,0.125146489
0,0,0,0,-6.073754323,51.35440137,-50.6507174,-0.580778125,0.446314943,0.134463182
0,0,0,0,-7.06513467,51.92590696,-50.23032659,-0.583611788,0.439863574,0.143748214
0,0,0,0,-8.057756673,52.48452255,-49.79580417,-0.586302387,0.433303092,0.152999295
0,0,0,0,-9.051375131,53.03011032,-49.34725753,-0.588849257,0.426635117,0.162214141
0,0,0,0,-10.0457446,53.56253566,-48.8847975,-0.591251771,0.419861293,0.171390478
0,0,0,0,-11.04061944,54.08166721,-48.40853836,-0.593509335,0.412983291,0.180526043
0,0,0,0,-12.03575389,54.58737689,-47.91859777,-0.595621391,0.40600281,0.189618581
0,0,0,0,-13.03090215,55.07953993,-47.4150968,-0.59758742,0.398921571,0.198665849
0,0,0,0,-14.02581838,55.5580349,-46.89815984,-0.599406935,0.391741321,0.207665614
0,0,0,0,-15.02025681,56.02274375,-46.3679146,-0.601079488,0.384463833,0.216615655
0,0,0,0,-16.01397179,56.47355183,-45.82449209,-0.602604666,0.377090901,0.225513765
0,0,0,0,-17.00671787,56.91034792,-45.26802654,-0.603982092,0.369624346,0.234357746
0,0,0,0,-17.99824979,57.33302424,-44.69865544,-0.605211427,0.362066009,0.243145418
0,0,0,0,-18.98832264,57.74147653,-44.11651941,-0.606292367,0.354417755,0.251874612
0,0,0,0,-19.97669183,58.135604,-43.52176228,-0.607224645,0.346681472,0.260543173
0,0,0,0,-20.96311323,58.51530941,-42.91453094,-0.608008032,0.338859068,0.269148964
0,0,0,0,-21.94734314,58.8804991,-42.2949754,-0.608642333,0.330952474,0.277689859
0,0,0,0,-22.92913846,59.23108296,-41.66324869,-0.609127393,0.32296364,0.286163753
0,0,0,0,-23.90825664,59.5669745,-41.01950683,-0.609463091,0.314894537,0.294568553
0,0,0,0,-24.88445582,59.88809084,-40.36390884,-0.609649344,0.306747158,0.302902187
0,0,0,0,-25.85749485,60.19435278,-39.69661663,-0.609686107,0.298523511,0.311162597
0,0,0,0,-26.82713335,60.48568474,-39.01779502,-0.609573371,0.290225626,0.319347745
0,0,0,0,-27.79313181,60.76201485,-38.32761167,-0.609311162,0.28185555,0.327455612
0,0,0,0,-28.75525158,61.02327495,-37.62623703,-0.608899547,0.273415349,0.335484198
0,0,0,0,-29.713255,61.26940057,-36.91384432,-0.608338625,0.264907105,0.34343152
0,0,0,0,-30.6669054,61.500331,-36.19060948,-0.607628536,0.256332918,0.351295618
0,0,0,0,-31.6159672,61.71600926,-35.45671113,-0.606769454,0.247694903,0.359074551
0,0,0,0,-32.56020594,61.91638215,-34.71233051,-0.605761592,0.238995191,0.366766401
0,0,0,0,-33.49938837,62.10140024,-33.95765145,-0.604605198,0.23023593,0.374369268
0,0,0,0,-34.43328246,62.27101787,-33.19286033,-0.603300557,0.221419279,0.381881277
0,0,0,0,-35.36165752,62.42519322,-32.41814601,-0.601847991,0.212547416,0.389300575
0,0,0,0,-36.28428418,62.56388825,-31.6336998,-0.600247859,0.203622528,0.39662533
0,0,0,0,-37.20093452,62.68706874,-30.83971543,-0.598500554,0.194646819,0.403853735
0,0,0,0,-38.11138208,62.7947043,-30.03638896,-0.596606509,0.185622502,0.410984007
0,0,0,0,-39.01540194,62.8867684,-29.22391877,-0.59456619,0.176551804,0.418014386
0,0,0,0,-39.91277076,62.96323831,-28.4025055,-0.592380101,0.167436964,0.424943137
0,0,0,0,-40.80326685,63.02409518,-27.57235197,-0.590048781,0.15828023,0.431768551
0,0,0,0,-41.68667018,63.06932401,-26.73366318,-0.587572805,0.149083862,0.438488943
0,0,0,0,-42.56276253,63.09891363,-25.88664624,-0.584952784,0.139850129,0.445102655
0,0,0,0,-43.43132743,63.11285676,-25.0315103,-0.582189365,0.13058131,0.451608055
0,0,0,0,-44.2921503,63.11114997,-24.16846651,-0.579283228,0.12127969,0.458003538
0,0,0,0,-45.14501845,63.09379367,-23.29772799,-0.576235091,0.111947566,0.464287525
0,0,0,0,-45.98972118,63.06079217,-22.41950974,-0.573045707,0.10258724,0.470458467
0,0,0,0,-46.82604976,63.01215361,-21.53402862,-0.569715861,0.093201021,0.47651484
0,0,0,0,-47.65379758,62.94789,-20.64150327,-0.566246376,0.083791226,0.48245515
0,0,0,0,-48.4727601,62.8680172,-19.74215408,-0.562638107,0.074360176,0.488277931
0,0,0,0,-49.28273497,62.77255494,-18.83620311,-0.558891944,0.064910198,0.493981746
0,0,0,0,-50.08352207,62.66152676,-17.92387406,-0.555008812,0.055443625,0.499565187
0,0,0,0,-50.87492351,62.53496008,-17.0053922,-0.550989669,0.045962791,0.505026878
0,0,0,0,-51.65674376,62.39288612,-16.08098431,-0.546835506,0.036470036,0.51036547
0,0,0,0,-52.42878962,62.23533996,-15.15087866,-0.542547348,0.026967703,0.515579646
0,0,0,0,-53.19087032,62.06236046,-14.21530489,-0.538126254,0.017458136,0.520668118
0,0,0,0,-53.94279753,61.87399032,-13.274494,-0.533573313,0.007943681,0.525629633
0,0,0,0,-54.68438546,61.67027603,-12.3286783,-0.52888965,-0.001573314,0.530462964
0,0,0,0,-55.41545083,61.45126784,-11.37809132,-0.524076419,-0.011090501,0.535166921
0,0,0,0,-56.13581298,61.21701982,-10.42296776,-0.519134809,-0.020605532,0.53974034
0,0,0,0,-56.84529388,60.96758976,-9.463543456,-0.514066038,-0.030116058,0.544182095
0,0,0,0,-57.54371821,60.70303921,-8.500055297,-0.508871357,-0.039619733,0.54849109
0,0,0,0,-58.23091334,60.42343346,-7.532741175,-0.503552047,-0.049114212,0.552666259
0,0,0,0,-58.90670944,60.12884149,-6.561839925,-0.498109422,-0.058597153,0.556706575
0,0,0,0,-59.57093948,59.81933601,-5.58759127,-0.492544823,-0.068066216,0.560611038
0,0,0,0,-60.22343929,59.49499339,-4.610235756,-0.486859623,-0.077519064,0.564378687
0,0,0,0,-60.86404758,59.15589366,-3.630014697,-0.481055227,-0.086953364,0.568008591
0,0,0,0,-61.49260601,58.8021205,-2.647170114,-0.475133064,-0.09636679,0.571499854
